"date","close","volume","open","high","low"
"2017/10/13","40.1300","164734.0000","40.1600","40.6800","40.0200"
"2017/10/12","40.1900","562813.0000","40.4000","40.9800","39.5600"
"2017/10/11","40.5100","535714.0000","39.7000","40.5200","39.4350"
"2017/10/10","39.7200","551790.0000","37.7700","39.8200","37.7700"
"2017/10/09","37.4100","699405.0000","35.5000","37.8203","35.5000"
"2017/10/06","35.3300","390722.0000","34.0500","35.5000","33.7600"
"2017/10/05","34.2600","220140.0000","34.0600","34.8400","33.8200"
"2017/10/04","34.0500","269081.0000","33.2500","34.1000","33.1900"
"2017/10/03","33.0600","186842.0000","33.0700","33.6200","32.8750"
"2017/10/02","32.8600","177355.0000","32.6500","33.4000","32.4000"
"2017/09/29","32.1100","149848.0000","31.7300","32.1600","31.5700"
"2017/09/28","31.4900","144899.0000","31.0300","31.6900","31.0300"
"2017/09/27","31.1700","321765.0000","30.7800","31.3250","30.1300"
"2017/09/26","30.6200","272947.0000","30.5500","31.2700","30.4800"
"2017/09/25","30.5300","216926.0000","30.0000","30.5600","29.9300"
"2017/09/22","30.0300","238694.0000","30.5600","30.5600","30.0100"
"2017/09/21","30.3800","256514.0000","29.9500","30.5800","29.9000"
"2017/09/20","29.9600","243898.0000","29.2300","29.9899","29.0850"
"2017/09/19","29.1800","242158.0000","28.8800","29.2860","28.3500"
"2017/09/18","28.7700","324619.0000","30.3200","30.3200","28.0200"
"2017/09/15","28.9000","342860.0000","28.9900","29.6900","28.7100"
"2017/09/14","29.0000","220133.0000","28.1800","29.2900","28.1800"
"2017/09/13","28.2300","144389.0000","27.9000","28.4000","27.9000"
"2017/09/12","27.9200","319947.0000","27.6100","28.1500","27.3456"
"2017/09/11","27.5400","272730.0000","27.1900","27.5600","27.1400"
"2017/09/08","26.9100","564153.0000","28.0600","28.3100","26.5300"
"2017/09/07","28.1000","176385.0000","28.8000","28.8000","28.0100"
"2017/09/06","28.8000","265664.0000","28.9800","29.2350","28.5100"
"2017/09/05","29.0000","205009.0000","29.4000","29.4300","28.9200"
"2017/09/01","29.5500","148899.0000","29.1500","29.7800","29.1500"
"2017/08/31","29.2900","387610.0000","29.3000","29.6700","29.1100"
"2017/08/30","29.5100","205406.0000","29.7500","29.9700","29.4100"
"2017/08/29","29.6300","301856.0000","30.4200","30.4200","28.8500"
"2017/08/28","30.6000","174461.0000","30.2900","30.8900","30.2550"
"2017/08/25","30.0500","173082.0000","30.9000","30.9200","30.0500"
"2017/08/24","30.4600","189121.0000","31.3900","31.4025","30.4400"
"2017/08/23","31.3300","295919.0000","30.4600","31.6500","30.3900"
"2017/08/22","30.4900","225042.0000","30.9000","30.9600","30.2750"
"2017/08/21","30.7800","177196.0000","30.6400","30.9900","30.3600"
"2017/08/18","30.6700","73258.0000","30.6000","30.6800","29.8900"
"2017/08/17","30.6000","150704.0000","30.8400","31.1000","30.3750"
"2017/08/16","30.9300","145809.0000","30.4200","30.9400","30.4000"
"2017/08/15","30.3100","324916.0000","31.4200","31.4500","29.8100"
"2017/08/14","31.3500","158122.0000","30.8400","31.7400","30.6600"
"2017/08/11","30.6500","224839.0000","30.4700","30.8900","30.1100"
"2017/08/10","30.6600","189064.0000","31.0300","31.3100","30.5000"
"2017/08/09","31.2000","86526.0000","31.1100","31.2000","30.2500"
"2017/08/08","31.1200","104486.0000","31.2000","31.7000","31.0100"
"2017/08/07","31.2400","227391.0000","31.7000","31.8500","30.5900"
"2017/08/04","31.3600","162509.0000","31.5800","31.6600","30.9100"
"2017/08/03","31.5000","132829.0000","30.8900","31.6300","30.8100"
"2017/08/02","30.9000","228349.0000","32.3700","32.3700","30.4700"
"2017/08/01","32.0700","167550.0000","32.1200","32.6800","31.5000"
"2017/07/31","31.9800","91691.0000","32.2500","32.3400","31.6400"
"2017/07/28","32.1200","86152.0000","32.1200","32.3000","31.3460"
"2017/07/27","32.0800","56818.0000","32.6500","32.6800","31.8400"
"2017/07/26","32.5100","89388.0000","32.4000","33.0200","31.8100"
"2017/07/25","31.8900","62387.0000","32.8500","33.0500","31.8900"
"2017/07/24","32.8400","224750.0000","32.3900","32.8700","32.3800"
"2017/07/21","32.2900","97818.0000","32.1700","32.4500","32.0550"
"2017/07/20","32.2500","100840.0000","32.4000","32.5000","32.1750"
"2017/07/19","32.3000","132413.0000","31.7100","32.3900","31.7100"
"2017/07/18","31.6300","203621.0000","31.3900","31.7100","31.0800"
"2017/07/17","31.4000","103024.0000","32.2100","32.2100","31.3001"
"2017/07/14","32.2100","458797.0000","31.6000","32.5000","31.5900"
"2017/07/13","31.7000","223272.0000","31.8400","31.9200","31.3300"
"2017/07/12","31.7000","679964.0000","30.8800","31.8050","30.6400"
"2017/07/11","30.7000","247165.0000","30.2500","30.7000","30.2300"
"2017/07/10","30.5400","222413.0000","30.5000","30.8400","30.0600"
"2017/07/07","30.5200","264926.0000","30.2800","30.6900","29.9500"
"2017/07/06","30.0300","829273.0000","29.4200","30.1800","29.1700"
"2017/07/05","29.5400","875467.0000","27.7900","29.6250","27.7600"
"2017/07/03","28.0700","131936.0000","28.7000","28.7300","27.9000"
"2017/06/30","28.6500","677244.0000","27.9800","28.7500","27.9000"
"2017/06/29","27.8400","482824.0000","27.3700","27.9500","27.3700"
"2017/06/28","27.6900","325469.0000","26.6900","27.9000","26.4400"
"2017/06/27","26.5600","262089.0000","26.4500","26.9800","26.1900"
"2017/06/26","26.1800","142264.0000","26.4100","26.8200","26.0800"
"2017/06/23","26.4400","83532.0000","26.5500","26.8700","26.3300"
"2017/06/22","26.6000","55492.0000","26.6100","26.8600","26.5400"
"2017/06/21","26.5900","59140.0000","26.7300","26.9900","26.5200"
"2017/06/20","26.8500","92193.0000","27.7500","27.7500","26.7400"
"2017/06/19","27.7000","232607.0000","26.9900","27.8000","26.9800"
"2017/06/16","26.7300","98976.0000","26.6900","26.8800","26.4900"
"2017/06/15","26.6700","121147.0000","26.3600","26.8100","26.2300"
"2017/06/14","26.6900","106647.0000","26.7300","26.9300","26.2300"
"2017/06/13","26.7000","95424.0000","26.3900","26.8400","26.3400"
"2017/06/12","26.1100","148022.0000","26.7000","26.7800","25.9750"
"2017/06/09","26.7600","285421.0000","27.0700","27.4300","26.1800"
"2017/06/08","26.8400","209335.0000","27.3700","27.3700","26.5600"
"2017/06/07","27.3600","526169.0000","27.8000","27.9700","27.1100"
"2017/06/06","27.8200","214265.0000","27.1800","27.9900","27.1800"
"2017/06/05","27.3000","59977.0000","27.8200","27.8200","27.1500"
"2017/06/02","27.6800","99070.0000","27.6800","27.8200","27.3800"
"2017/06/01","27.6000","139751.0000","27.4200","27.7700","27.3400"
"2017/05/31","27.4200","154546.0000","27.3900","27.8100","27.1900"
"2017/05/30","27.2100","42854.0000","27.9100","27.9100","26.9600"
"2017/05/26","27.8200","181655.0000","27.8800","28.0000","27.6500"
"2017/05/25","27.6900","154903.0000","27.9400","27.9400","27.5100"
"2017/05/24","27.5500","694059.0000","27.9800","28.4200","27.0100"
"2017/05/23","28.6400","230439.0000","28.8500","28.8800","28.0900"
"2017/05/22","28.6700","297191.0000","27.8700","28.8400","27.5201"
"2017/05/19","27.4600","288145.0000","26.9600","27.9900","26.8400"
"2017/05/18","27.2100","122243.0000","26.6300","27.2200","26.3000"
"2017/05/17","26.6300","128307.0000","26.8100","26.9200","26.0201"
"2017/05/16","26.7900","160188.0000","26.0900","27.3000","26.0900"
"2017/05/15","26.0900","103453.0000","25.9800","26.5300","25.8200"
"2017/05/12","25.8300","107763.0000","26.0500","26.0500","25.7000"
"2017/05/11","25.8900","63391.0000","26.1000","26.1200","25.7000"
"2017/05/10","26.0800","85883.0000","26.2200","26.2200","25.7200"
"2017/05/09","26.1000","48773.0000","25.9700","26.1794","25.5201"
"2017/05/08","25.7700","57350.0000","25.6400","25.8376","25.5860"
"2017/05/05","25.6300","96499.0000","25.1000","25.7300","25.0500"
"2017/05/04","25.0800","267953.0000","25.0300","25.4400","24.9800"
"2017/05/03","25.0700","33267.0000","25.2800","25.4200","24.7900"
"2017/05/02","25.2000","155197.0000","25.0000","25.3600","24.6300"
"2017/05/01","25.0600","98906.0000","25.2400","25.3100","24.9000"
"2017/04/28","25.2200","115480.0000","25.3200","25.4250","25.0000"
"2017/04/27","25.3800","62227.0000","25.7200","25.7900","25.2800"
"2017/04/26","25.6100","56513.0000","26.0000","26.0000","25.5600"
"2017/04/25","25.8300","86235.0000","26.3300","26.3300","25.7500"
"2017/04/24","25.6900","78465.0000","26.0500","26.2100","25.6000"
"2017/04/21","25.8300","118504.0000","26.0300","26.4300","25.5101"
"2017/04/20","25.8900","176859.0000","26.1800","26.7300","25.8200"
"2017/04/19","25.8900","327212.0000","26.0000","26.2500","25.7900"
"2017/04/18","25.8800","151375.0000","26.1600","26.4400","25.4500"
"2017/04/17","26.2100","40508.0000","25.7200","26.3200","25.6900"
"2017/04/13","25.9200","111658.0000","26.8100","27.2700","25.7600"
"2017/04/12","26.7500","150938.0000","26.6000","26.9900","26.5700"
"2017/04/11","26.4900","109186.0000","26.1300","26.9099","26.0400"
"2017/04/10","26.3600","155927.0000","26.8400","26.8400","26.0700"
"2017/04/07","26.6500","528686.0000","25.8400","27.2300","25.6800"
"2017/04/06","26.0600","146217.0000","25.6500","26.0900","25.3900"
"2017/04/05","25.4500","148408.0000","25.5200","25.6400","25.1000"
"2017/04/04","25.3400","61765.0000","26.1300","26.1300","25.2000"
"2017/04/03","25.9700","145408.0000","25.6900","26.1100","25.6300"
"2017/03/31","25.3800","109161.0000","25.9900","25.9900","25.3100"
"2017/03/30","25.9000","180832.0000","25.9600","26.1350","25.4000"
"2017/03/29","26.1300","103255.0000","26.0900","26.3716","25.6300"
"2017/03/28","26.3600","199378.0000","26.0300","26.9150","26.0300"
"2017/03/27","26.0300","389540.0000","26.9900","27.3500","25.4900"
"2017/03/24","27.4400","292563.0000","27.0000","27.7500","26.8200"
"2017/03/23","27.1200","403776.0000","28.1700","28.4800","27.0000"
"2017/03/22","28.2000","134864.0000","28.0000","28.3900","27.5000"
"2017/03/21","27.8300","309273.0000","28.0500","28.7200","27.4300"
"2017/03/20","28.2400","237840.0000","27.4200","28.5000","27.4000"
"2017/03/17","27.2900","37571.0000","27.4800","27.5300","27.0600"
"2017/03/16","27.4700","110336.0000","27.8700","28.2300","27.2000"
"2017/03/15","27.7100","117487.0000","27.3500","27.8800","27.2756"
"2017/03/14","27.5200","82238.0000","28.0800","28.0800","27.4000"
"2017/03/13","27.9800","111663.0000","28.0000","28.4000","27.7900"
"2017/03/10","28.0700","267700.0000","28.4000","28.4000","28.0200"
"2017/03/09","28.3600","394584.0000","28.5000","28.7700","28.1150"
"2017/03/08","28.7900","416340.0000","27.8300","28.7900","27.8100"
"2017/03/07","27.7900","442590.0000","26.6900","28.0000","26.4200"
"2017/03/06","26.9500","368663.0000","27.8500","27.8500","26.6200"
"2017/03/03","27.8500","776220.0000","28.3800","29.7300","27.7900"
"2017/03/02","28.2000","594559.0000","26.9700","28.7600","26.9700"
"2017/03/01","27.0000","500735.0000","26.3400","27.4700","26.2950"
"2017/02/28","26.1900","129171.0000","25.2900","26.2500","25.2900"
"2017/02/27","25.8100","201207.0000","25.5100","26.3000","25.4110"
"2017/02/24","25.6500","207556.0000","25.7300","25.9800","25.2900"
"2017/02/23","25.7800","96314.0000","25.4900","25.9000","25.3700"
"2017/02/22","25.4600","42932.0000","25.4000","25.5600","25.2334"
"2017/02/21","25.2500","109537.0000","24.9000","25.4400","24.9000"
"2017/02/17","24.9300","166794.0000","24.8600","25.3096","24.5500"
"2017/02/16","24.7500","108233.0000","24.7000","25.2900","24.5000"
"2017/02/15","24.7000","262110.0000","24.5800","25.3100","24.5700"
"2017/02/14","24.5000","219377.0000","25.2900","25.6300","24.4250"
"2017/02/13","25.5300","160980.0000","24.4100","25.7700","24.3500"
"2017/02/10","24.7100","56232.0000","24.8200","24.9400","24.3000"
"2017/02/09","24.5900","119367.0000","23.9700","24.8400","23.6471"
"2017/02/08","23.7600","80947.0000","23.7400","23.8800","23.3500"
"2017/02/07","23.6300","65772.0000","23.2800","23.7900","22.9400"
"2017/02/06","23.1800","44328.0000","23.4900","23.7600","23.0300"
"2017/02/03","23.4400","71266.0000","23.3000","23.9450","23.1350"
"2017/02/02","23.0600","54988.0000","23.5000","23.5500","23.0100"
"2017/02/01","23.5100","57553.0000","23.1500","23.7000","23.1500"
"2017/01/31","23.1500","39246.0000","22.7300","23.2800","22.6300"
"2017/01/30","22.7300","41673.0000","23.0000","23.0000","22.5600"
"2017/01/27","22.9300","35358.0000","23.2000","23.2000","22.9300"
"2017/01/26","23.2000","34866.0000","23.2500","23.5500","23.0000"
"2017/01/25","23.1800","58715.0000","23.1700","23.5600","22.9500"
"2017/01/24","23.1700","59114.0000","22.8700","23.3000","22.7650"
"2017/01/23","22.6700","51610.0000","22.9900","23.1400","22.6700"
"2017/01/20","22.8500","31211.0000","22.7800","23.0900","22.7600"
"2017/01/19","22.8800","52983.0000","23.0300","23.4100","22.7700"
"2017/01/18","23.0300","115663.0000","23.0500","23.2400","22.8200"
"2017/01/17","22.9700","165367.0000","23.2100","23.2550","22.5800"
"2017/01/13","23.4500","216426.0000","23.4500","23.8000","23.3000"
"2017/01/12","23.5400","166895.0000","22.4000","23.6300","22.3800"
"2017/01/11","22.7700","221235.0000","22.0000","22.7800","21.8700"
"2017/01/10","21.9300","232518.0000","22.3200","22.4200","21.8100"
"2017/01/09","21.8900","168640.0000","22.0400","22.2300","21.6400"
"2017/01/06","21.9800","150409.0000","21.9200","22.2550","21.7700"
"2017/01/05","21.9600","114140.0000","22.2200","22.3750","21.9400"
"2017/01/04","22.1000","75020.0000","22.2400","22.3822","22.1000"
"2017/01/03","22.0700","96937.0000","22.0100","22.4813","21.8383"
"2016/12/30","21.9300","187919.0000","21.8800","22.3050","21.8500"
"2016/12/29","21.9500","66739.0000","22.0000","22.3700","21.8701"
"2016/12/28","21.9900","102622.0000","22.2500","22.3500","21.9300"
"2016/12/27","22.2800","81910.0000","22.0400","22.8000","22.0100"
"2016/12/23","21.9300","198539.0000","21.8300","22.0690","21.5600"
"2016/12/22","22.0500","154998.0000","22.2700","22.5300","21.7800"
"2016/12/21","22.2000","150943.0000","21.8200","22.4400","21.7600"
"2016/12/20","21.9700","134126.0000","22.1200","22.3400","21.6250"
"2016/12/19","21.9000","143192.0000","21.8700","22.1632","21.7000"
"2016/12/16","21.7400","170056.0000","21.8100","21.9500","21.3300"
"2016/12/15","21.7700","320049.0000","22.3900","22.6200","21.3700"
"2016/12/14","22.5300","183407.0000","22.5000","23.3700","22.3310"
"2016/12/13","22.4500","438676.0000","22.3800","23.6500","22.0800"
"2016/12/12","22.1100","430239.0000","23.0500","23.0500","22.0150"
"2016/12/09","23.2100","346027.0000","24.0000","24.0000","22.8300"
"2016/12/08","24.0400","180693.0000","24.0000","24.0800","23.7600"
"2016/12/07","24.0200","125143.0000","24.0000","24.1200","23.6000"
"2016/12/06","24.0200","149264.0000","24.0000","24.0300","23.6250"
"2016/12/05","24.0000","275273.0000","24.0500","24.2600","23.8200"
"2016/12/02","23.8900","107232.0000","23.8700","24.2900","23.7400"
"2016/12/01","23.7700","129358.0000","24.7200","24.7200","23.5800"
"2016/11/30","24.5900","79104.0000","24.5700","24.6900","24.0800"
"2016/11/29","24.6900","144881.0000","24.5800","25.0900","24.2900"
"2016/11/28","24.7300","105019.0000","24.7100","24.9900","24.4100"
"2016/11/25","24.6900","58853.0000","24.6100","24.8600","24.3600"
"2016/11/23","24.6800","45233.0000","24.5600","24.7600","24.3100"
"2016/11/22","24.5700","76828.0000","24.6400","24.8100","24.2700"
"2016/11/21","24.6800","77169.0000","24.7500","24.9200","24.4300"
"2016/11/18","24.5300","79966.0000","24.0500","24.6400","24.0500"
"2016/11/17","24.0600","88751.0000","23.6600","24.2200","23.6600"
"2016/11/16","23.7800","119083.0000","23.9300","24.0500","23.6200"
"2016/11/15","24.1000","229304.0000","25.2800","25.4550","23.5300"
"2016/11/14","25.2800","161487.0000","25.1600","25.2800","24.6800"
"2016/11/11","25.1600","158002.0000","24.4400","25.2500","24.3228"
"2016/11/10","24.5500","195900.0000","23.9100","24.9700","23.9100"
"2016/11/09","23.7100","530842.0000","23.2500","24.9895","23.0105"
"2016/11/08","23.3600","143013.0000","22.8400","23.5800","22.7100"
"2016/11/07","22.9300","147255.0000","22.6800","23.3700","22.3600"
"2016/11/04","22.2400","298923.0000","22.2300","22.6200","22.2200"
"2016/11/03","22.4800","151514.0000","22.7000","22.7780","22.2000"
"2016/11/02","22.5200","137634.0000","23.0500","23.1700","22.4300"
"2016/11/01","23.0500","166033.0000","23.7100","24.0220","22.7600"
"2016/10/31","23.5600","192940.0000","24.7100","24.7100","23.4100"
"2016/10/28","24.6100","45585.0000","25.2400","25.3300","24.6000"
"2016/10/27","25.1400","137420.0000","25.1100","25.3300","24.8400"
"2016/10/26","25.0000","61779.0000","25.2900","25.5700","25.0000"
"2016/10/25","25.3600","91917.0000","25.8500","25.8800","25.3000"
"2016/10/24","25.6600","293841.0000","25.0800","25.7300","24.7608"
"2016/10/21","24.8200","85326.0000","24.7200","25.1600","24.6539"
"2016/10/20","24.9300","122042.0000","24.6700","25.1100","24.6700"
"2016/10/19","24.8400","195831.0000","24.7000","25.0099","24.5900"
"2016/10/18","24.6900","199135.0000","25.1000","25.1700","24.5200"
"2016/10/17","24.6700","49248.0000","24.9200","25.2200","24.6000"
"2016/10/14","25.0200","56684.0000","26.0000","26.0000","24.8300"
"2016/10/13","24.9900","91448.0000","25.4400","25.5200","24.9000"
"2016/10/12","25.6200","57450.0000","25.9000","25.9465","25.5100"
"2016/10/11","25.5300","122214.0000","26.3000","26.3500","25.4600"
"2016/10/10","26.4400","49883.0000","26.9000","27.1836","26.4000"
"2016/10/07","26.6900","138577.0000","27.0600","27.2700","26.5200"
"2016/10/06","27.2100","109816.0000","27.0800","27.4300","26.7500"
"2016/10/05","27.0300","75764.0000","26.8200","27.0800","26.6900"
"2016/10/04","26.6200","66389.0000","26.3700","26.6800","26.1800"
"2016/10/03","26.2400","86497.0000","26.1000","26.7100","26.1000"
"2016/09/30","26.1100","63842.0000","26.3000","26.4300","26.0200"
"2016/09/29","26.2800","92155.0000","26.8000","26.9900","26.1700"
"2016/09/28","26.7000","75198.0000","27.0800","27.0800","26.5116"
"2016/09/27","26.8900","64964.0000","26.9200","27.1400","26.5800"
"2016/09/26","26.9600","188704.0000","27.1300","27.1700","26.8100"
"2016/09/23","27.1500","417260.0000","27.0000","27.1850","26.3000"
"2016/09/22","27.0500","123736.0000","27.2000","27.2200","26.5400"
"2016/09/21","26.9900","138652.0000","26.5200","27.1000","26.5200"
"2016/09/20","26.3600","53644.0000","26.6300","26.8700","26.3600"
"2016/09/19","26.6300","86657.0000","27.4000","27.4000","26.5300"
"2016/09/16","26.5300","180436.0000","27.1400","27.2399","26.5300"
"2016/09/15","27.0300","74310.0000","26.6200","27.2700","26.6200"
"2016/09/14","26.5400","55959.0000","26.8400","27.1190","26.4500"
"2016/09/13","26.5300","64721.0000","26.1800","26.6050","26.1600"
"2016/09/12","26.3700","80386.0000","26.0200","26.4400","25.2875"
"2016/09/09","26.3400","77352.0000","26.7600","26.9697","26.3400"
"2016/09/08","26.9500","144653.0000","27.1500","27.1500","26.7500"
"2016/09/07","27.0000","221264.0000","26.3700","27.0000","26.1330"
"2016/09/06","26.1500","144411.0000","26.2900","26.4600","26.1100"
"2016/09/02","26.2800","94693.0000","26.2100","26.4000","25.8800"
"2016/09/01","26.1800","121658.0000","26.5600","26.5600","25.9600"
"2016/08/31","26.3000","64242.0000","26.3000","26.6600","26.0380"
"2016/08/30","26.4300","113885.0000","26.7000","26.7000","26.2000"
"2016/08/29","26.3700","107742.0000","26.2200","26.7000","26.1500"
"2016/08/26","26.3900","55611.0000","26.5000","26.5300","26.0300"
"2016/08/25","26.2500","85429.0000","26.7000","26.9900","26.0100"
"2016/08/24","26.7600","89563.0000","26.6600","27.1380","26.6600"
"2016/08/23","26.7100","68060.0000","26.9700","27.3000","26.6950"
"2016/08/22","26.7700","88617.0000","26.5800","26.9300","26.4800"
"2016/08/19","26.4900","121641.0000","26.7000","26.8500","26.2200"
"2016/08/18","26.6800","108169.0000","27.2800","27.4700","26.5500"
"2016/08/17","26.9800","293559.0000","27.0500","27.4000","26.8500"
"2016/08/16","26.9800","508731.0000","28.7500","28.7500","26.5400"
"2016/08/15","28.8500","488639.0000","27.8800","29.3467","27.8800"
"2016/08/12","27.7100","146997.0000","27.1700","27.7900","27.0700"
"2016/08/11","27.2200","197241.0000","27.0000","27.3500","26.7100"
"2016/08/10","26.9000","164453.0000","27.0900","27.1800","26.7800"
"2016/08/09","26.9300","123960.0000","27.0000","27.1800","26.3100"
"2016/08/08","26.7600","152998.0000","26.6300","27.2400","26.5225"
"2016/08/05","26.5700","250956.0000","26.3900","27.1900","26.3500"
"2016/08/04","26.3000","416500.0000","25.6500","26.4400","25.6500"
"2016/08/03","25.6800","208152.0000","25.6000","25.9300","25.3500"
"2016/08/02","25.6100","75187.0000","25.4800","26.0300","25.3600"
"2016/08/01","25.7500","100622.0000","25.8000","25.9100","25.4400"
"2016/07/29","25.6500","178352.0000","25.0600","26.1700","25.0600"
"2016/07/28","25.1800","71765.0000","24.8800","25.2400","24.8400"
"2016/07/27","25.0900","123236.0000","24.9500","25.1600","24.6900"
"2016/07/26","24.8700","252109.0000","25.4900","25.4900","24.5200"
"2016/07/25","25.5700","225670.0000","25.3800","26.1200","25.3800"
"2016/07/22","25.5000","94221.0000","25.4400","25.5600","25.1400"
"2016/07/21","25.5100","190128.0000","25.2800","25.5700","25.0800"
"2016/07/20","25.1100","40027.0000","25.1900","25.2400","24.9200"
"2016/07/19","24.9400","115038.0000","25.1100","25.6000","24.9100"
"2016/07/18","25.2700","138866.0000","25.0100","25.6800","24.9356"
"2016/07/15","25.1600","57842.0000","25.1100","25.3699","25.0000"
"2016/07/14","25.0900","294223.0000","25.2000","25.6200","24.8900"
"2016/07/13","24.9500","95144.0000","25.0500","25.0700","24.6100"
"2016/07/12","24.9400","173909.0000","25.1100","25.2300","24.7000"
"2016/07/11","24.9100","210112.0000","24.9500","25.1800","24.7561"
"2016/07/08","24.9200","360786.0000","24.4600","24.9800","24.3800"
"2016/07/07","24.3800","139908.0000","24.6000","24.7000","23.9000"
"2016/07/06","24.3800","181462.0000","24.9900","25.0538","24.3100"
"2016/07/05","25.3000","439255.0000","23.7900","25.6000","23.5100"
"2016/07/01","23.9800","62795.0000","23.8200","24.4200","23.8200"
"2016/06/30","24.1100","137144.0000","24.1000","24.3700","23.6700"
"2016/06/29","23.9200","203111.0000","23.8900","24.8300","23.7900"
"2016/06/28","23.1000","149824.0000","23.5300","23.6200","23.0000"
"2016/06/27","22.9900","557712.0000","22.8700","23.3300","22.7500"
"2016/06/24","22.9000","488172.0000","22.8900","23.5600","22.5000"
"2016/06/23","24.2200","190018.0000","23.9600","24.2400","23.5900"
"2016/06/22","23.4900","512831.0000","24.0100","24.2800","23.2000"
"2016/06/21","23.4800","238832.0000","24.2800","24.2800","23.4600"
"2016/06/20","24.1100","159381.0000","23.6100","24.2700","23.1600"
"2016/06/17","23.1100","521174.0000","23.2700","23.7500","22.9500"
"2016/06/16","23.3200","562231.0000","23.2700","23.8400","22.7500"
"2016/06/15","23.5500","140545.0000","23.5500","24.3789","23.5000"
"2016/06/14","23.4900","405606.0000","23.5200","23.9199","23.2300"
"2016/06/13","23.6600","176644.0000","23.8000","24.3650","23.5247"
"2016/06/10","24.0500","278153.0000","24.9100","25.0240","23.1797"
"2016/06/09","25.3000","140692.0000","25.0600","25.6000","24.9000"
"2016/06/08","25.4200","350671.0000","25.1500","25.4600","24.8191"
"2016/06/07","25.2400","392038.0000","25.3400","25.7400","25.1200"
"2016/06/06","25.4800","262941.0000","25.4000","25.8000","25.2000"
"2016/06/03","25.5500","226359.0000","25.8000","25.8000","25.0600"
"2016/06/02","26.0000","228253.0000","25.8700","26.0400","25.6400"
"2016/06/01","26.0000","460950.0000","24.8900","26.0000","24.7300"
"2016/05/31","25.3400","473649.0000","24.8500","25.3900","24.6700"
"2016/05/27","24.6000","323122.0000","24.5000","25.3000","24.2100"
"2016/05/26","24.3300","222096.0000","24.5600","24.8109","24.1900"
"2016/05/25","24.5900","363381.0000","24.9500","25.5000","24.4700"
"2016/05/24","24.9500","801520.0000","22.9800","25.4300","22.9800"
"2016/05/23","22.2600","500969.0000","22.8300","23.1100","21.9000"
"2016/05/20","22.7000","530575.0000","24.0300","24.0600","22.3300"
"2016/05/19","23.4600","359524.0000","24.0700","24.0997","23.3400"
"2016/05/18","24.0500","494365.0000","24.2000","24.3500","23.7800"
"2016/05/17","24.2800","295546.0000","24.1300","24.6000","24.1200"
"2016/05/16","24.1600","321844.0000","24.2300","24.7100","23.9300"
"2016/05/13","23.9300","533002.0000","24.3400","24.3400","23.5000"
"2016/05/12","23.9200","378459.0000","25.3200","25.5900","23.7000"
"2016/05/11","25.2400","423982.0000","25.3500","26.3400","25.0900"
"2016/05/10","25.5200","247683.0000","25.2200","25.6900","24.8800"
"2016/05/09","24.7800","173662.0000","26.1700","26.1700","24.1969"
"2016/05/06","26.0800","281198.0000","25.8900","26.4450","25.6550"
"2016/05/05","26.1400","520594.0000","25.2000","26.7300","25.0300"
"2016/05/04","25.1500","275807.0000","24.9700","25.2000","24.5800"
"2016/05/03","25.1300","228605.0000","24.8400","25.5500","24.7600"
"2016/05/02","25.3300","167058.0000","24.6200","25.7600","24.6150"
"2016/04/29","24.5800","147766.0000","25.2800","25.4400","24.5500"
"2016/04/28","25.0600","184130.0000","25.7200","26.2300","25.0400"
"2016/04/27","25.7700","188997.0000","25.4800","25.9900","25.3700"
"2016/04/26","25.4800","213977.0000","24.7700","25.7000","24.7700"
"2016/04/25","24.7700","189848.0000","24.8000","25.0700","24.4600"
"2016/04/22","24.9600","180801.0000","25.4400","25.7500","24.8000"
"2016/04/21","25.3500","395993.0000","25.6000","25.8300","25.0000"
"2016/04/20","25.6500","299579.0000","26.1100","26.4100","25.3650"
"2016/04/19","26.3000","374236.0000","26.2800","26.6900","26.1400"
"2016/04/18","26.4300","295043.0000","25.6800","26.7700","25.3510"
"2016/04/15","25.8900","229882.0000","26.5000","26.8000","25.7000"
"2016/04/14","26.6300","356535.0000","26.9200","26.9600","25.8600"
"2016/04/13","26.9700","437599.0000","25.4700","27.0000","25.1800"
"2016/04/12","24.7500","207700.0000","25.2900","25.4450","24.4700"
"2016/04/11","25.3300","362444.0000","25.1900","26.1000","25.1200"
"2016/04/08","24.8200","376336.0000","24.2200","25.3800","23.8850"
"2016/04/07","24.0200","297072.0000","24.0000","24.2300","23.8000"
"2016/04/06","24.1300","338114.0000","23.6000","24.1600","23.5400"
"2016/04/05","23.6400","407022.0000","23.7000","24.2500","23.4700"
"2016/04/04","23.7300","471609.0000","24.1400","24.3100","23.0800"
"2016/04/01","24.3600","327135.0000","24.4200","24.7400","24.0700"
"2016/03/31","24.8800","363804.0000","25.5700","25.5700","24.6050"
"2016/03/30","25.4600","551099.0000","25.4100","25.7300","24.4200"
"2016/03/29","25.5900","187315.0000","25.2400","25.7500","24.8300"
"2016/03/28","25.2400","153311.0000","25.0600","25.4700","24.7600"
"2016/03/24","25.1800","209478.0000","24.7000","25.5100","24.1400"
"2016/03/23","25.0700","302402.0000","25.6700","25.8300","25.0700"
"2016/03/22","25.9700","341757.0000","26.7600","27.1500","25.9700"
"2016/03/21","27.0300","782729.0000","25.0500","27.4500","25.0500"
"2016/03/18","25.3800","399470.0000","25.4900","25.9300","25.0900"
"2016/03/17","25.3600","753245.0000","26.0600","26.0611","24.2500"
